date,pm25,pm10,no2,so2,co,o3,aqi,temp,humidity,wind,day_of_week,month
2016-09-12,49.7,178.47,39.41,9.59,2.12,54.62,178.0,30,60,5,0,9
2016-09-13,57.08,184.5,43.84,10.93,1.62,63.46,193.0,30,60,5,1,9
2016-09-14,47.36,109.64,45.6,11.21,1.25,64.32,150.0,30,60,5,2,9
2016-09-15,79.99,198.81,54.73,11.6,1.26,77.97,215.0,30,60,5,3,9
2016-09-16,67.11,185.86,57.22,12.39,0.95,70.09,233.0,30,60,5,4,9
2016-09-17,81.9,207.91,56.8,12.78,0.99,75.84,220.0,30,60,5,5,9
2016-09-18,86.16,185.57,56.82,10.89,1.28,74.51,266.0,30,60,5,6,9
2016-09-19,75.02,143.48,67.37,14.63,1.08,88.62,192.0,30,60,5,0,9
2016-09-20,94.23,141.3,86.2,16.12,1.3,134.72,264.0,30,60,5,1,9
2016-09-21,89.62,131.06,70.0,17.12,0.89,144.45,284.0,30,60,5,2,9
2016-09-22,32.73,67.29,44.35,13.44,0.8,72.31,150.0,30,60,5,3,9
2016-09-23,55.64,125.31,57.24,13.77,1.18,78.31,134.0,30,60,5,4,9
2016-09-24,56.46,112.36,53.66,14.63,1.03,67.97,197.0,30,60,5,5,9
2016-09-25,56.64,137.48,55.69,15.5,1.24,73.87,175.0,30,60,5,6,9
2016-09-26,89.09,194.71,68.3,15.11,1.35,89.95,236.0,30,60,5,0,9
2016-09-27,52.49,109.5,41.03,13.68,0.71,62.19,185.0,30,60,5,1,9
2016-09-28,105.43,260.01,100.66,11.94,0.49,113.81,103.0,30,60,5,2,9
2016-09-29,101.84,189.62,63.0,15.28,0.97,96.64,289.0,30,60,5,3,9
2016-09-30,84.33,179.81,65.05,15.0,1.01,87.95,224.0,30,60,5,4,9
2016-10-01,117.28,232.03,73.71,24.55,1.4,109.06,312.0,30,60,5,5,10
2016-10-02,81.87,199.61,59.82,16.28,1.13,75.58,234.0,30,60,5,6,10
2016-10-03,103.12,210.04,66.31,12.96,1.09,97.36,282.0,30,60,5,0,10
2016-10-04,159.8,272.34,78.18,13.68,1.3,123.99,351.0,30,60,5,1,10
2016-10-05,81.71,150.37,77.96,14.4,1.26,85.94,232.0,30,60,5,2,10
2016-10-06,117.86,229.25,87.85,15.09,1.3,109.08,280.0,30,60,5,3,10
2016-10-07,114.06,274.97,74.99,14.63,1.28,97.13,311.0,30,60,5,4,10
2016-10-08,132.11,317.62,76.99,14.9,1.54,98.7,408.0,30,60,5,5,10
2016-10-09,144.47,317.13,92.64,17.2,1.42,128.17,416.0,30,60,5,6,10
2016-10-10,125.8,290.85,88.86,17.3,1.24,112.52,387.0,30,60,5,0,10
2016-10-11,134.84,327.75,83.87,16.52,1.6,104.67,408.0,30,60,5,1,10
2016-10-12,114.3,309.88,83.3,20.1,1.05,93.47,405.0,30,60,5,2,10
2016-10-13,86.93,295.1,81.11,19.17,0.84,78.81,371.0,30,60,5,3,10
2016-10-14,94.83,303.27,87.15,20.72,1.31,87.84,375.0,30,60,5,4,10
2016-10-15,144.98,368.81,108.83,22.1,1.26,120.33,400.0,30,60,5,5,10
2016-10-16,132.01,316.53,89.01,24.72,1.32,99.74,430.0,30,60,5,6,10
2016-10-17,149.35,346.31,94.29,27.27,2.19,112.83,425.0,30,60,5,0,10
2016-10-18,161.49,352.64,95.27,22.25,1.6,101.0,438.0,30,60,5,1,10
2016-10-19,140.57,339.79,91.52,24.66,1.48,73.0,428.0,30,60,5,2,10
2016-10-20,135.9,361.08,90.28,24.72,1.83,107.03,425.0,30,60,5,3,10
2016-10-21,161.11,477.65,88.27,26.66,2.14,32.06,496.0,30,60,5,4,10
2016-10-22,140.92,442.68,84.96,20.7,1.44,53.5,472.0,30,60,5,5,10
2016-10-23,182.14,372.09,90.22,19.38,1.11,122.74,470.0,30,60,5,6,10
2016-10-24,164.51,367.17,88.17,21.68,1.42,109.22,454.0,30,60,5,0,10
2016-10-25,115.76,290.42,82.7,23.46,1.63,83.78,396.0,30,60,5,1,10
2016-10-26,209.27,413.49,111.23,25.0,1.88,85.57,413.0,30,60,5,2,10
2016-10-27,296.27,535.53,120.07,23.95,1.94,82.06,558.0,30,60,5,3,10
2016-10-28,318.57,503.0,119.42,27.89,1.91,107.12,570.0,30,60,5,4,10
2016-10-29,350.39,516.59,162.5,54.38,2.65,139.22,554.0,30,60,5,5,10
2016-10-30,355.77,528.41,112.59,40.23,2.28,257.73,522.0,30,60,5,6,10
2016-10-31,434.92,521.21,113.21,71.56,2.36,153.52,520.0,30,60,5,0,10
2016-11-01,394.59,537.51,120.66,33.34,2.09,193.31,550.0,30,60,5,1,11
2016-11-02,537.96,693.21,149.12,26.66,2.8,160.01,593.0,30,60,5,2,11
2016-11-03,482.4,483.99,148.92,29.4,2.78,108.33,625.0,30,60,5,3,11
2016-11-04,342.45,475.1,131.92,25.93,2.23,177.07,480.0,30,60,5,4,11
2016-11-05,588.39,763.58,113.31,22.21,2.2,39.05,603.0,30,60,5,5,11
2016-11-06,685.36,708.8,128.15,22.61,3.23,39.21,676.0,30,60,5,6,11
2016-11-07,488.57,527.64,123.36,23.88,2.21,33.33,716.0,30,60,5,0,11
2016-11-08,338.38,471.47,92.18,21.36,1.32,35.0,542.0,30,60,5,1,11
2016-11-09,307.08,415.79,103.26,21.52,1.38,33.89,455.0,30,60,5,2,11
2016-11-10,291.71,464.27,133.98,29.45,1.61,42.27,471.0,30,60,5,3,11
2016-11-11,295.88,491.38,147.03,35.04,1.62,50.03,514.0,30,60,5,4,11
2016-11-12,277.67,437.21,127.18,34.7,1.49,43.22,491.0,30,60,5,5,11
2016-11-13,228.16,388.97,113.74,51.78,1.24,66.96,469.0,30,60,5,6,11
2016-11-14,194.2,266.97,119.58,22.7,0.91,63.1,404.0,30,60,5,0,11
2016-11-15,236.09,399.5,116.66,21.98,1.49,37.37,379.0,30,60,5,1,11
2016-11-16,291.98,391.88,109.65,23.97,1.34,35.58,428.0,30,60,5,2,11
2016-11-17,351.47,412.95,96.23,21.65,0.73,37.74,504.0,30,60,5,3,11
2016-11-18,237.21,409.98,102.95,23.11,0.87,37.26,512.0,30,60,5,4,11
2016-11-19,285.71,412.35,114.11,30.47,1.16,48.81,494.0,30,60,5,5,11
2016-11-20,323.74,350.18,117.17,27.23,1.52,53.69,438.0,30,60,5,6,11
2016-11-21,340.61,439.26,128.85,26.25,1.6,50.47,474.0,30,60,5,0,11
2016-11-22,281.76,399.82,111.52,25.26,1.55,32.17,471.0,30,60,5,1,11
2016-11-23,174.56,443.12,98.73,30.13,1.24,38.25,432.0,30,60,5,2,11
2016-11-24,216.1,478.72,109.5,22.29,1.21,35.12,397.0,30,60,5,3,11
2016-11-25,136.21,399.13,68.9,20.99,0.41,40.07,375.0,30,60,5,4,11
2016-11-26,113.3,325.47,70.01,23.22,0.46,39.94,330.0,30,60,5,5,11
2016-11-27,128.7,336.16,71.29,22.68,0.65,38.99,347.0,30,60,5,6,11
2016-11-28,127.5,312.58,82.99,29.33,0.91,36.12,274.0,30,60,5,0,11
2016-11-29,236.58,489.62,133.28,27.59,1.75,40.89,360.0,30,60,5,1,11
2016-11-30,246.25,437.91,95.64,20.23,1.16,44.16,441.0,30,60,5,2,11
2016-12-01,263.61,473.72,83.15,19.08,1.25,49.44,418.0,30,60,5,3,12
2016-12-02,263.25,422.11,101.67,20.38,1.05,34.89,474.0,30,60,5,4,12
2016-12-03,196.6,432.38,97.75,23.49,1.41,34.86,419.0,30,60,5,5,12
2016-12-04,223.3,426.63,109.4,22.96,1.93,33.98,379.0,30,60,5,6,12
2016-12-05,204.6,417.29,78.79,23.92,1.55,31.6,389.0,30,60,5,0,12
2016-12-06,293.91,497.31,96.68,23.11,1.86,38.89,402.0,30,60,5,1,12
2016-12-07,283.61,414.27,81.86,23.69,1.34,53.91,472.0,30,60,5,2,12
2016-12-08,238.21,374.88,72.44,22.2,1.53,36.02,422.0,30,60,5,3,12
2016-12-09,295.62,502.98,71.44,23.47,1.66,38.31,443.0,30,60,5,4,12
2016-12-10,189.09,249.35,58.86,20.83,0.84,41.6,413.0,30,60,5,5,12
2016-12-11,199.12,294.81,50.79,22.65,1.25,37.83,351.0,30,60,5,6,12
2016-12-12,210.28,365.65,76.9,23.52,2.39,30.87,418.0,30,60,5,0,12
2016-12-13,209.91,438.88,76.81,21.71,1.32,32.12,413.0,30,60,5,1,12
2016-12-14,154.55,336.29,66.38,18.5,0.92,33.54,379.0,30,60,5,2,12
2016-12-15,167.64,345.07,61.53,20.65,1.06,34.65,359.0,30,60,5,3,12
2016-12-16,200.78,443.63,85.26,23.5,1.45,33.68,390.0,30,60,5,4,12
2016-12-17,229.35,450.31,88.54,21.22,1.16,33.35,437.0,30,60,5,5,12
2016-12-18,232.33,433.94,86.92,21.99,1.17,34.3,411.0,30,60,5,6,12
2016-12-19,236.24,445.54,88.02,21.32,0.92,31.86,443.0,30,60,5,0,12
2016-12-20,161.92,324.2,68.35,22.9,0.61,34.48,377.0,30,60,5,1,12
2016-12-21,131.95,291.75,66.67,22.63,0.81,33.78,317.0,30,60,5,2,12
2016-12-22,187.3,399.43,82.03,24.9,1.14,37.52,349.0,30,60,5,3,12
2016-12-23,364.15,616.99,122.88,22.09,1.92,45.0,470.0,30,60,5,4,12
2016-12-24,411.8,605.65,114.03,19.54,1.65,41.56,576.0,30,60,5,5,12
2016-12-25,232.41,346.57,59.88,19.37,0.7,38.99,412.0,30,60,5,6,12
2016-12-26,154.26,307.64,65.49,22.82,0.66,36.31,338.0,30,60,5,0,12
2016-12-27,213.2,395.37,93.45,24.51,0.94,36.9,319.0,30,60,5,1,12
2016-12-28,273.82,515.41,129.41,26.1,1.61,40.19,455.0,30,60,5,2,12
2016-12-29,339.96,535.68,108.76,21.6,1.3,55.09,524.0,30,60,5,3,12
2016-12-30,231.1,368.9,62.46,23.47,0.96,43.97,381.0,30,60,5,4,12
2016-12-31,211.16,353.61,56.66,23.82,1.14,42.84,338.0,30,60,5,5,12
2017-01-01,191.5,402.31,66.19,25.13,1.31,50.03,332.0,30,60,5,6,1
2017-01-02,247.79,440.18,95.55,22.29,1.47,47.86,384.0,30,60,5,0,1
2017-01-03,255.33,390.67,90.79,25.33,1.28,42.9,373.0,30,60,5,1,1
2017-01-04,248.01,341.15,91.07,23.11,1.55,41.13,439.0,30,60,5,2,1
2017-01-05,215.42,352.83,87.15,25.15,1.24,41.95,318.0,30,60,5,3,1
2017-01-06,194.12,278.62,65.86,20.52,0.9,44.04,390.0,30,60,5,4,1
2017-01-07,154.52,170.19,38.85,22.19,0.77,47.75,332.0,30,60,5,5,1
2017-01-08,136.98,218.67,52.31,32.22,0.63,45.09,283.0,30,60,5,6,1
2017-01-09,141.88,266.86,64.33,24.76,0.77,42.66,300.0,30,60,5,0,1
2017-01-10,108.26,239.51,59.2,19.1,0.71,36.04,305.0,30,60,5,1,1
2017-01-11,146.04,314.69,67.72,21.36,0.79,29.92,337.0,30,60,5,2,1
2017-01-12,216.73,423.24,79.35,20.33,0.95,32.17,417.0,30,60,5,3,1
2017-01-13,232.37,426.02,85.07,24.71,1.03,33.09,426.0,30,60,5,4,1
2017-01-14,309.28,318.52,84.75,11.7,0.37,29.53,439.0,30,60,5,5,1
2017-01-15,222.66,281.83,63.97,17.67,0.45,24.93,382.0,30,60,5,6,1
2017-01-16,188.08,284.88,60.94,20.6,0.93,33.86,397.0,30,60,5,0,1
2017-01-17,177.67,206.63,51.44,18.44,0.63,36.21,330.0,30,60,5,1,1
2017-01-18,218.63,268.67,66.94,20.52,0.7,34.21,358.0,30,60,5,2,1
2017-01-19,227.68,225.03,55.95,20.86,0.6,34.42,376.0,30,60,5,3,1
2017-01-20,217.55,207.03,63.7,22.23,0.6,39.1,334.0,30,60,5,4,1
2017-01-21,349.98,226.74,63.36,17.93,0.03,18.33,387.0,30,60,5,5,1
2017-01-22,286.6,360.04,63.71,18.75,0.09,19.1,446.0,30,60,5,6,1
2017-01-23,189.45,277.25,67.27,20.61,0.53,20.57,379.0,30,60,5,0,1
2017-01-24,230.94,386.49,92.12,24.56,1.3,37.93,375.0,30,60,5,1,1
2017-01-25,241.78,370.37,88.02,23.95,1.08,40.58,450.0,30,60,5,2,1
2017-01-26,135.87,166.57,50.39,22.04,0.32,34.78,340.0,30,60,5,3,1
2017-01-27,74.92,80.21,42.24,18.11,0.35,36.05,203.0,30,60,5,4,1
2017-01-28,109.13,144.49,45.82,18.1,0.44,36.87,236.0,30,60,5,5,1
2017-01-29,132.35,171.91,46.68,18.12,0.35,39.39,252.0,30,60,5,6,1
2017-01-30,166.71,276.2,65.43,20.29,0.83,36.47,302.0,30,60,5,0,1
2017-01-31,214.23,316.16,82.78,22.81,0.79,35.58,358.0,30,60,5,1,1
2017-02-01,136.02,251.31,64.08,19.51,0.9,34.75,317.0,30,60,5,2,2
2017-02-02,198.24,410.79,93.86,18.84,1.26,36.78,387.0,30,60,5,3,2
2017-02-03,194.99,427.02,88.38,19.98,1.26,39.02,438.0,30,60,5,4,2
2017-02-04,186.65,324.14,62.01,17.04,0.92,43.9,407.0,30,60,5,5,2
2017-02-05,146.49,286.46,49.57,18.3,0.84,44.68,312.0,30,60,5,6,2
2017-02-06,176.04,414.89,60.62,17.23,1.03,35.21,367.0,30,60,5,0,2
2017-02-07,77.85,218.27,55.29,16.07,0.62,36.12,263.0,30,60,5,1,2
2017-02-08,129.1,325.78,69.98,17.2,0.83,34.28,287.0,30,60,5,2,2
2017-02-09,133.12,303.04,67.24,20.84,0.75,36.78,346.0,30,60,5,3,2
2017-02-10,120.43,272.12,62.77,20.09,0.68,35.09,314.0,30,60,5,4,2
2017-02-11,129.09,275.18,58.31,17.55,0.54,31.87,314.0,30,60,5,5,2
2017-02-12,166.55,250.37,56.97,19.9,0.38,31.11,314.0,30,60,5,6,2
2017-02-13,130.62,268.92,73.3,21.25,0.79,36.88,298.0,30,60,5,0,2
2017-02-14,168.96,358.24,81.51,21.87,0.87,35.28,319.0,30,60,5,1,2
2017-02-15,183.98,386.01,82.14,21.26,0.78,31.92,382.0,30,60,5,2,2
2017-02-16,163.86,335.5,78.82,21.02,0.72,31.57,352.0,30,60,5,3,2
2017-02-17,112.02,330.9,72.55,19.33,0.71,32.42,309.0,30,60,5,4,2
2017-02-18,107.13,352.54,71.98,19.29,0.66,30.24,301.0,30,60,5,5,2
2017-02-19,109.38,364.83,68.84,18.33,0.78,29.1,274.0,30,60,5,6,2
2017-02-20,126.74,406.49,67.45,23.96,1.06,35.07,313.0,30,60,5,0,2
2017-02-21,106.92,303.47,60.72,19.57,0.7,33.71,310.0,30,60,5,1,2
2017-02-22,93.03,270.3,65.62,19.84,0.8,38.35,258.0,30,60,5,2,2
2017-02-23,182.29,158.96,55.22,13.77,0.27,44.58,238.0,30,60,5,3,2
2017-02-24,451.25,104.82,42.2,6.64,0.0,55.11,449.0,30,60,5,4,2
2017-02-25,425.22,103.74,46.64,8.41,0.0,55.2,516.0,30,60,5,5,2
2017-02-26,328.23,198.09,59.34,17.55,0.41,31.79,520.0,30,60,5,6,2
2017-02-27,178.5,255.65,72.8,21.66,0.8,35.64,363.0,30,60,5,0,2
2017-02-28,149.73,382.34,94.66,28.15,1.42,38.79,362.0,30,60,5,1,2
2017-03-01,127.9,359.47,79.46,24.07,0.92,45.24,397.0,30,60,5,2,3
2017-03-02,114.68,300.55,69.08,23.53,0.47,35.22,280.0,30,60,5,3,3
2017-03-03,67.83,181.19,56.64,19.69,0.57,32.02,206.0,30,60,5,4,3
2017-03-04,82.32,196.84,60.55,22.03,0.57,27.77,190.0,30,60,5,5,3
2017-03-05,90.6,229.62,61.48,25.34,0.69,31.88,210.0,30,60,5,6,3
2017-03-06,91.6,242.14,64.99,26.91,0.76,30.68,201.0,30,60,5,0,3
2017-03-07,112.41,307.78,65.16,30.7,0.89,34.43,243.0,30,60,5,1,3
2017-03-08,134.4,224.36,49.88,24.14,0.43,35.35,267.0,30,60,5,2,3
2017-03-09,106.45,142.78,39.68,20.15,0.23,45.45,245.0,30,60,5,3,3
2017-03-10,68.88,106.39,33.32,17.93,0.21,47.51,165.0,30,60,5,4,3
2017-03-11,37.49,110.65,32.0,19.4,0.25,47.14,102.0,30,60,5,5,3
2017-03-12,64.42,169.87,32.11,20.11,0.26,42.82,159.0,30,60,5,6,3
2017-03-13,74.58,182.79,27.78,19.33,0.24,34.2,174.0,30,60,5,0,3
2017-03-14,102.46,284.27,34.28,22.37,0.4,34.99,270.0,30,60,5,1,3
2017-03-15,112.71,319.97,42.06,23.96,0.45,32.01,397.0,30,60,5,2,3
2017-03-16,125.8,348.95,42.18,23.59,0.52,31.9,371.0,30,60,5,3,3
2017-03-17,114.07,288.64,38.7,21.42,0.65,32.6,328.0,30,60,5,4,3
2017-03-18,96.39,267.96,46.65,22.29,0.6,33.42,254.0,30,60,5,5,3
2017-03-19,120.43,350.42,51.65,22.89,0.81,31.83,342.0,30,60,5,6,3
2017-03-20,121.21,332.73,49.53,22.25,0.77,30.92,367.0,30,60,5,0,3
2017-03-21,128.51,365.67,51.94,24.38,0.83,28.61,400.0,30,60,5,1,3
2017-03-22,120.88,405.64,69.31,28.88,0.58,20.88,390.0,30,60,5,2,3
2017-03-23,151.17,342.53,70.55,27.21,0.55,31.7,417.0,30,60,5,3,3
2017-03-24,149.42,282.88,79.52,22.09,0.68,19.74,359.0,30,60,5,4,3
2017-03-25,168.23,254.71,83.82,15.18,0.31,22.26,309.0,30,60,5,5,3
2017-03-26,118.34,247.77,78.84,14.85,0.31,23.14,292.0,30,60,5,6,3
2017-03-27,156.38,218.98,79.24,17.55,0.33,23.49,278.0,30,60,5,0,3
2017-03-28,152.66,289.95,85.54,18.24,0.42,18.81,320.0,30,60,5,1,3
2017-03-29,113.62,311.56,75.87,17.26,0.45,15.36,350.0,30,60,5,2,3
2017-03-30,69.44,204.22,76.28,23.72,0.37,14.88,234.0,30,60,5,3,3
2017-03-31,91.19,285.69,84.22,20.48,0.41,22.61,233.0,30,60,5,4,3
2017-04-01,105.71,291.02,81.75,20.05,0.52,22.94,341.0,30,60,5,5,4
2017-04-02,83.36,210.86,77.96,19.33,0.42,34.73,259.0,30,60,5,6,4
2017-04-03,70.62,192.27,83.8,24.03,0.37,32.92,204.0,30,60,5,0,4
2017-04-04,84.4,234.82,73.67,24.14,0.39,31.95,220.0,30,60,5,1,4
2017-04-05,47.67,207.72,64.65,19.75,0.32,29.86,255.0,30,60,5,2,4
2017-04-06,62.44,252.48,67.13,17.21,0.3,30.66,211.0,30,60,5,3,4
2017-04-07,150.76,543.0,74.99,27.69,0.35,35.44,428.0,30,60,5,4,4
2017-04-08,151.25,410.15,77.6,33.4,0.48,36.52,497.0,30,60,5,5,4
2017-04-09,68.88,190.42,68.1,22.78,0.27,52.48,289.0,30,60,5,6,4
2017-04-10,129.15,237.88,72.06,21.85,0.29,54.89,285.0,30,60,5,0,4
2017-04-11,146.59,253.07,71.58,24.49,0.33,45.45,368.0,30,60,5,1,4
2017-04-12,107.69,309.37,61.17,32.76,0.64,33.49,304.0,30,60,5,2,4
2017-04-13,163.97,375.82,87.79,43.82,1.06,27.66,377.0,30,60,5,3,4
2017-04-14,184.69,371.87,110.15,50.31,1.1,43.31,418.0,30,60,5,4,4
2017-04-15,176.54,343.62,102.4,42.8,1.0,28.5,355.0,30,60,5,5,4
2017-04-16,175.23,409.95,102.55,62.6,1.12,40.1,416.0,30,60,5,6,4
2017-04-17,145.22,389.03,102.55,42.39,0.75,35.43,403.0,30,60,5,0,4
2017-04-18,152.84,400.78,88.05,44.15,0.4,28.65,415.0,30,60,5,1,4
2017-04-19,136.35,356.47,80.08,41.33,0.67,32.02,412.0,30,60,5,2,4
2017-04-20,152.99,324.19,93.15,37.38,0.9,49.2,394.0,30,60,5,3,4
2017-04-21,130.13,409.7,103.25,30.82,0.54,56.86,357.0,30,60,5,4,4
2017-04-22,110.54,263.66,93.8,29.4,0.0,55.86,291.0,30,60,5,5,4
2017-04-23,103.42,260.82,75.05,29.4,0.28,55.86,244.0,30,60,5,6,4
2017-04-24,99.09,266.24,61.32,31.95,1.09,42.6,287.0,30,60,5,0,4
2017-04-25,96.07,287.92,69.59,39.9,0.63,50.43,254.0,30,60,5,1,4
2017-04-26,72.31,189.5,72.94,29.27,0.63,38.6,242.0,30,60,5,2,4
2017-04-27,93.14,271.06,73.49,46.69,0.72,41.04,223.0,30,60,5,3,4
2017-04-28,109.36,271.94,68.76,39.58,0.86,33.66,243.0,30,60,5,4,4
2017-04-29,126.74,303.75,85.21,54.52,1.1,40.95,237.0,30,60,5,5,4
2017-04-30,80.81,234.05,65.55,46.62,0.71,57.8,275.0,30,60,5,6,4
2017-05-01,85.8,211.83,70.38,56.64,1.05,42.85,183.0,30,60,5,0,5
2017-05-02,198.2,313.23,108.48,50.78,1.41,58.08,370.0,30,60,5,1,5
2017-05-03,145.74,367.73,97.21,54.83,1.06,43.78,419.0,30,60,5,2,5
2017-05-04,109.91,302.02,67.76,34.97,0.83,45.95,317.0,30,60,5,3,5
2017-05-05,207.4,429.32,75.66,46.67,0.99,50.69,455.0,30,60,5,4,5
2017-05-06,204.56,363.53,92.19,51.7,1.5,43.3,435.0,30,60,5,5,5
2017-05-07,220.77,376.33,92.34,45.39,2.08,42.33,468.0,30,60,5,6,5
2017-05-08,183.82,392.34,94.19,52.99,1.34,39.49,442.0,30,60,5,0,5
2017-05-09,109.76,334.65,65.21,36.94,0.64,43.99,400.0,30,60,5,1,5
2017-05-10,74.42,242.54,46.48,35.61,0.6,61.69,223.0,30,60,5,2,5
2017-05-11,94.28,263.87,62.22,44.94,0.85,68.53,220.0,30,60,5,3,5
2017-05-12,216.96,500.59,70.84,65.5,0.89,66.7,474.0,30,60,5,4,5
2017-05-13,198.09,356.85,87.53,53.24,1.17,63.83,479.0,30,60,5,5,5
2017-05-14,121.76,334.51,70.37,44.98,0.89,41.08,373.0,30,60,5,6,5
2017-05-15,135.54,381.35,75.55,46.16,0.7,34.75,354.0,30,60,5,0,5
2017-05-16,123.21,375.15,54.83,41.96,0.57,52.5,349.0,30,60,5,1,5
2017-05-17,78.18,287.99,47.84,39.01,0.4,48.38,264.0,30,60,5,2,5
2017-05-18,126.04,279.92,50.3,55.11,0.41,52.39,188.0,30,60,5,3,5
2017-05-19,139.1,329.12,58.93,41.31,0.71,45.33,294.0,30,60,5,4,5
2017-05-20,233.82,352.76,59.74,36.26,0.9,46.67,334.0,30,60,5,5,5
2017-05-21,178.44,505.07,52.38,40.4,0.88,49.89,505.0,30,60,5,6,5
2017-05-22,110.1,386.67,63.7,35.36,0.99,40.92,349.0,30,60,5,0,5
2017-05-23,118.43,326.02,84.21,37.55,0.89,39.59,421.0,30,60,5,1,5
2017-05-24,107.37,252.35,80.72,42.21,0.47,39.1,238.0,30,60,5,2,5
2017-05-25,113.9,222.88,65.71,41.43,0.56,30.8,204.0,30,60,5,3,5
2017-05-26,103.75,301.57,79.07,41.4,0.65,53.9,289.0,30,60,5,4,5
2017-05-27,69.88,317.07,50.12,38.55,0.53,53.22,236.0,30,60,5,5,5
2017-05-28,40.33,150.34,45.6,31.5,0.49,57.01,148.0,30,60,5,6,5
2017-05-29,48.95,150.23,55.2,26.99,0.54,49.0,94.0,30,60,5,0,5
2017-05-30,63.27,174.62,64.11,26.15,0.5,54.23,130.0,30,60,5,1,5
2017-05-31,56.38,137.62,69.98,21.94,0.83,50.95,123.0,30,60,5,2,5
2017-06-01,95.23,257.16,97.33,23.0,1.08,65.67,192.0,30,60,5,3,6
2017-06-02,123.44,354.35,131.55,24.75,1.08,45.77,324.0,30,60,5,4,6
2017-06-03,122.2,362.94,119.37,23.23,1.1,42.56,357.0,30,60,5,5,6
2017-06-04,121.1,436.35,92.68,22.69,0.72,29.97,393.0,30,60,5,6,6
2017-06-05,71.89,320.91,64.07,18.63,0.56,20.67,302.0,30,60,5,0,6
2017-06-06,80.37,348.79,57.63,16.51,0.56,26.41,239.0,30,60,5,1,6
2017-06-07,40.87,233.62,70.77,23.51,0.29,39.61,210.0,30,60,5,2,6
2017-06-08,41.83,295.56,79.9,2.34,0.0,13.61,77.0,30,60,5,3,6
2017-06-09,66.73,295.56,76.52,2.34,0.0,13.61,89.0,30,60,5,4,6
2017-06-10,64.63,166.25,80.04,2.34,0.0,13.61,143.0,30,60,5,5,6
2017-06-11,43.02,166.25,77.07,2.34,0.0,13.61,80.0,30,60,5,6,6
2017-06-12,57.4,166.25,106.23,2.34,0.0,13.61,92.0,30,60,5,0,6
2017-06-13,48.6,244.14,96.64,2.34,0.0,13.61,112.0,30,60,5,1,6
2017-06-14,62.0,310.73,86.9,2.34,0.0,13.61,117.0,30,60,5,2,6
2017-06-15,80.14,205.5,139.09,2.34,0.0,13.61,101.0,30,60,5,3,6
2017-06-16,51.6,124.35,80.43,2.34,0.0,13.61,106.0,30,60,5,4,6
2017-06-17,41.96,87.16,70.93,2.34,0.0,13.61,88.0,30,60,5,5,6
2017-06-18,65.19,218.93,56.65,2.34,0.0,13.61,94.0,30,60,5,6,6
2017-06-19,60.9,228.2,36.63,2.34,0.0,13.61,150.0,30,60,5,0,6
2017-06-20,35.1,88.82,99.75,2.34,0.0,13.61,97.0,30,60,5,1,6
2017-06-21,58.27,87.74,63.2,2.34,0.0,13.61,109.0,30,60,5,2,6
2017-06-22,61.93,124.6,36.35,2.34,0.0,13.61,124.0,30,60,5,3,6
2017-06-23,44.08,160.22,103.29,2.34,0.0,13.61,111.0,30,60,5,4,6
2017-06-24,63.62,245.23,83.84,2.34,0.0,13.61,111.0,30,60,5,5,6
2017-06-25,76.1,325.29,71.42,2.34,0.0,13.61,148.0,30,60,5,6,6
2017-06-26,51.52,359.19,53.97,2.34,0.0,13.61,108.0,30,60,5,0,6
2017-06-27,36.62,286.38,54.02,2.34,0.0,13.61,73.0,30,60,5,1,6
2017-06-28,29.83,128.18,58.02,2.34,0.0,13.61,58.0,30,60,5,2,6
2017-06-29,22.98,103.8,35.01,2.34,0.0,13.61,58.0,30,60,5,3,6
2017-06-30,25.83,90.41,32.97,2.34,0.0,13.61,46.0,30,60,5,4,6
2017-07-01,43.35,224.62,17.4,2.34,0.0,13.61,84.0,30,60,5,5,7
2017-07-02,20.52,223.56,11.37,2.34,0.0,13.61,54.0,30,60,5,6,7
2017-07-03,46.71,246.98,20.06,2.34,0.0,13.61,49.0,30,60,5,0,7
2017-07-04,116.12,60.15,19.37,2.34,0.0,13.61,149.0,30,60,5,1,7
2017-07-05,50.81,60.15,14.86,2.34,0.0,13.61,212.0,30,60,5,2,7
2017-07-06,47.17,60.15,18.32,2.34,0.0,13.61,85.0,30,60,5,3,7
2017-07-07,41.42,60.15,18.21,2.34,0.0,13.61,77.0,30,60,5,4,7
2017-07-08,45.31,60.15,23.52,2.34,0.0,13.61,65.0,30,60,5,5,7
2017-07-09,58.46,60.15,21.16,2.34,0.0,13.61,108.0,30,60,5,6,7
2017-07-10,41.92,60.15,18.81,2.34,0.0,13.61,78.0,30,60,5,0,7
2017-07-11,33.04,60.15,21.44,2.34,0.0,13.61,59.0,30,60,5,1,7
2017-07-12,22.35,60.15,19.98,2.34,0.0,13.61,47.0,30,60,5,2,7
2017-07-13,22.44,60.15,21.59,2.34,0.0,13.61,39.0,30,60,5,3,7
2017-07-14,30.35,60.15,38.36,2.34,0.0,13.61,40.0,30,60,5,4,7
2017-07-15,32.02,60.15,77.47,2.34,0.0,13.61,56.0,30,60,5,5,7
2017-07-16,38.77,60.15,76.98,2.34,0.0,13.61,65.0,30,60,5,6,7
2017-07-17,33.56,60.15,86.61,2.34,0.0,13.61,71.0,30,60,5,0,7
2017-07-18,37.67,60.15,126.91,2.34,0.0,13.61,97.0,30,60,5,1,7
